state,species,taxon_general,taxon_specific,Ranking,Notes,acceptedName
nevada,Anaxyrus nelsoni,Amphibians,Frogs/Toads,PR,NA,Anaxyrus nelsoni
nevada,Lithobates onca,Amphibians,Frogs/Toads,PR,NA,Lithobates onca
nevada,Lithobates pipiens,Amphibians,Frogs/Toads,PR,NA,Lithobates pipiens
nevada,Rana luteiventris,Amphibians,Frogs/Toads,PR,NA,Rana luteiventris
nevada,Catostomus clarkii,Fish,NA,PR,NA,Catostomus clarkii
nevada,Catostomus sp.,Fish,NA,PR,NA,Catostomus sp.
nevada,Catostomus warnerensis,Fish,NA,PR,NA,Catostomus warnerensis
nevada,Lepidomeda mollispinis,Fish,NA,PR,NA,Lepidomeda mollispinis
nevada,Siphateles alvordensis,Fish,NA,PR,NA,Siphateles alvordensis
nevada,Antrozous pallidus,Mammals,NA,PR,NA,Antrozous pallidus
nevada,Glaucomys sabrinus,Mammals,NA,PR,NA,Glaucomys sabrinus
nevada,Gulo gulo,Mammals,NA,PR,NA,Gulo gulo
nevada,Idionycteris phyllotis,Mammals,NA,PR,NA,Idionycteris phyllotis
nevada,Microdipodops megacephalus,Mammals,NA,PR,NA,Microdipodops megacephalus
nevada,Microdipodops pallidus,Mammals,NA,PR,NA,Microdipodops pallidus
nevada,Myotis thysanodes,Mammals,NA,PR,NA,Myotis thysanodes
nevada,Ochotona princeps,Mammals,NA,PR,NA,Ochotona princeps
nevada,Sciurus griseus,Mammals,NA,PR,NA,Sciurus griseus
nevada,Tadarida brasiliensis,Mammals,NA,PR,NA,Tadarida brasiliensis
nevada,Tamiasciurus douglasii,Mammals,NA,PR,NA,Tamiasciurus douglasii
nevada,Arctomecon californica,Plants,Vascular,PR,NA,Arctomecon californicum
nevada,Astragalus geyeri,Plants,Vascular,PR,NA,Astragalus geyeri
nevada,Astragalus lentiginosus,Plants,Vascular,PR,NA,Astragalus lentiginosus
nevada,Astragalus phoenix,Plants,Vascular,PR,NA,Astragalus phoenix
nevada,Astragalus yoder-williamsii,Plants,Vascular,PR,NA,Astragalus yoder-williamsii
nevada,Castilleja salsuginosa,Plants,Vascular,PR,NA,Castilleja salsuginosa
nevada,Centaurium namophilum,Plants,Vascular,PR,NA,Centaurium namatophilum
nevada,Cryptantha insolita,Plants,Vascular,PR,NA,Oreocarya insolita
nevada,Cylindropuntia multigeniculata,Plants,Vascular,PR,NA,Cylindropuntia multigeniculata
nevada,Enceliopsis nudicaulis,Plants,Vascular,PR,NA,Enceliopsis nudicaulis
nevada,Eriogonum argophyllum,Plants,Vascular,PR,NA,Eriogonum argophyllum
nevada,Eriogonum diatomaceum,Plants,Vascular,PR,NA,Eriogonum diatomaceum
nevada,Eriogonum ovalifolium,Plants,Vascular,PR,NA,Eriogonum ovalifolium
nevada,Eriogonum viscidulum,Plants,Vascular,PR,NA,Eriogonum viscidulum
nevada,Frasera gypsicola,Plants,Vascular,PR,NA,Frasera gypsicola
nevada,Grindelia fraxinopratensis,Plants,Vascular,PR,NA,Grindelia fraxinipratensis
nevada,Ivesia kingii,Plants,Vascular,PR,NA,Ivesia kingii
nevada,Ivesia webberi,Plants,Vascular,PR,NA,Ivesia webberi
nevada,Mentzelia leucophylla,Plants,Vascular,PR,NA,Mentzelia leucophylla
nevada,Nitrophila mohavensis,Plants,Vascular,PR,NA,Nitrophila mohavensis
nevada,Phacelia inconspicua,Plants,Vascular,PR,NA,Phacelia inconspicua
nevada,Polyctenium williamsiae,Plants,Vascular,PR,NA,Polyctenium fremontii
nevada,Rorippa subumbellata,Plants,Vascular,PR,NA,Rorippa subumbellata
nevada,Spiranthes diluvialis,Plants,Vascular,PR,NA,Spiranthes diluvialis
nevada,Elgaria coerulea,Reptiles,Lizards,PR,NA,Elgaria coerulea
nevada,Heloderma suspectum,Reptiles,Lizards,PR,NA,Heloderma suspectum
nevada,Lampropeltis pyromelana,Reptiles,Snakes,PR,NA,Lampropeltis pyromelana
nevada,Lichanura trivirgata,Reptiles,Snakes,PR,NA,Lichanura trivirgata
georgia,Amphiuma pholeter,Amphibians,Salamanders,R,NA,Amphiuma pholeter
georgia,Aneides aeneus,Amphibians,Salamanders,R,NA,Aneides aeneus
georgia,Lithobates capito,Amphibians,Frogs/Toads,R,NA,Lithobates capito
georgia,Plethodon petraeus,Amphibians,Salamanders,R,NA,Plethodon petraeus
georgia,Ammodramus henslowii,Birds,NA,R,NA,Ammodramus henslowii
georgia,Corvus corax,Birds,NA,R,NA,Corvus corax
georgia,Elanoides forficatus,Birds,NA,R,NA,Elanoides forficatus
georgia,Falco peregrinus,Birds,NA,R,NA,Falco peregrinus
georgia,Falco sparverius,Birds,NA,R,NA,Falco sparverius
georgia,Haematopus palliatus,Birds,NA,R,NA,Haematopus palliatus
georgia,Peucaea aestivalis,Birds,NA,R,NA,Peucaea aestivalis
georgia,Rynchops niger,Birds,NA,R,NA,Rynchops niger
georgia,Setophaga cerulea,Birds,NA,R,NA,Setophaga cerulea
georgia,Sternula antillarum,Birds,NA,R,NA,Sternula antillarum
georgia,Ameiurus serracanthus,Fish,NA,R,NA,Ameiurus serracanthus
georgia,Cyprinella callitaenia,Fish,NA,R,NA,Cyprinella callitaenia
georgia,Etheostoma duryi,Fish,NA,R,NA,Etheostoma duryi
georgia,Etheostoma parvipinne,Fish,NA,R,NA,Etheostoma parvipinne
georgia,Etheostoma rupestre,Fish,NA,R,NA,Etheostoma rupestre
georgia,Etheostoma tallapoosae,Fish,NA,R,NA,Etheostoma tallapoosae
georgia,Fundulus catenatus,Fish,NA,R,NA,Fundulus catenatus
georgia,Hybopsis lineapunctata,Fish,NA,R,NA,Hybopsis lineapunctata
georgia,Ichthyomyzon bdellium,Fish,NA,R,NA,Ichthyomyzon bdellium
georgia,Lucania goodei,Fish,NA,R,NA,Lucania goodei
georgia,Micropterus notius,Fish,NA,R,NA,Micropterus notius
georgia,Moxostoma carinatum,Fish,NA,R,NA,Moxostoma carinatum
georgia,Notropis hypsilepis,Fish,NA,R,NA,Notropis hypsilepis
georgia,Notropis scepticus,Fish,NA,R,NA,Notropis scepticus
georgia,Percina sciera,Fish,NA,R,NA,Percina sciera
georgia,Percina smithvanizi,Fish,NA,R,NA,Percina smithvanizi
georgia,Pteronotropis euryzonus,Fish,NA,R,NA,Pteronotropis euryzonus
georgia,Cambarus englishi,Invertebrates,Crustaceans,R,NA,Cambarus englishi
georgia,Procambarus verrucosus,Invertebrates,Crustaceans,R,NA,Procambarus verrucosus
georgia,Procambarus versutus,Invertebrates,Crustaceans,R,NA,Procambarus versutus
georgia,Utterbackiana heardi,Invertebrates,Mollusks,R,NA,Utterbackiana heardi
georgia,Corynorhinus rafinesquii,Mammals,NA,R,NA,Corynorhinus rafinesquii
georgia,Sylvilagus obscurus,Mammals,NA,R,NA,Sylvilagus obscurus
georgia,Asclepias purpurascens,Plants,Vascular,R,NA,Asclepias purpurascens
georgia,Balduina atropurpurea,Plants,Vascular,R,NA,Balduina atropurpurea
georgia,Calamagrostis porteri,Plants,Vascular,R,NA,Calamagrostis porteri
georgia,Carex dasycarpa,Plants,Vascular,R,NA,Carex dasycarpa
georgia,Carya myristiciformis,Plants,Vascular,R,NA,Carya myristiciformis
georgia,Chamaecyparis thyoides,Plants,Vascular,R,NA,Chamaecyparis thyoides
georgia,Convallaria pseudomajalis,Plants,Vascular,R,NA,Convallaria pseudomajalis
georgia,Coreopsis latifolia,Plants,Vascular,R,NA,Coreopsis latifolia
georgia,Cypripedium parviflorum,Plants,Vascular,R,NA,Cypripedium parviflorum
georgia,Forestiera segregata,Plants,Vascular,R,NA,Forestiera segregata
georgia,Jeffersonia diphylla,Plants,Vascular,R,NA,Jeffersonia diphylla
georgia,Lilium michiganense,Plants,Vascular,R,NA,Lilium michiganense
georgia,Litsea aestivalis,Plants,Vascular,R,NA,Litsea aestivalis
georgia,Lysimachia fraseri,Plants,Vascular,R,NA,Lysimachia fraseri
georgia,Macbridea caroliniana,Plants,Vascular,R,NA,Macbridea caroliniana
georgia,Marshallia ramosa,Plants,Vascular,R,NA,Marshallia ramosa
georgia,Matelea pubiflora,Plants,Vascular,R,NA,Matelea pubiflora
georgia,Myriophyllum laxum,Plants,Vascular,R,NA,Myriophyllum laxum
georgia,Nestronia umbellula,Plants,Vascular,R,NA,Nestronia umbellula
georgia,Pachysandra procumbens,Plants,Vascular,R,NA,Pachysandra procumbens
georgia,Penstemon dissectus,Plants,Vascular,R,NA,Penstemon dissectus
georgia,Pityopsis pinifolia,Plants,Vascular,R,NA,Pityopsis pinifolia
georgia,Prenanthes barbata,Plants,Vascular,R,NA,Prenanthes barbata
georgia,Sabatia capitata,Plants,Vascular,R,NA,Sabatia capitata
georgia,Sapindus marginatus,Plants,Vascular,R,NA,Sapindus saponaria
georgia,Sideroxylon macrocarpum,Plants,Vascular,R,NA,Sideroxylon macrocarpum
georgia,Sideroxylon thornei,Plants,Vascular,R,NA,Sideroxylon thornei
georgia,Silene ovata,Plants,Vascular,R,NA,Silene ovata
georgia,Stewartia malacodendron,Plants,Vascular,R,NA,Stewartia malacodendron
georgia,Veratrum woodii,Plants,Vascular,R,NA,Veratrum woodii
georgia,Waldsteinia lobata,Plants,Vascular,R,NA,Geum lobatum
georgia,Xerophyllum asphodeloides,Plants,Vascular,R,NA,Xerophyllum asphodeloides
georgia,Graptemys geographica,Reptiles,Turtles,R,NA,Graptemys geographica
georgia,Graptemys pulchra,Reptiles,Turtles,R,NA,Graptemys pulchra
georgia,Ophisaurus mimicus,Reptiles,Lizards,R,NA,Ophisaurus mimicus
new york,Agalinis fasciculata,Plants,NA,R,NA,Agalinis fasciculata
new york,Agalinis paupercula,Plants,NA,R,NA,Agalinis paupercula
new york,Agrimonia parviflora,Plants,NA,R,NA,Agrimonia parviflora
new york,Angelica venenosa,Plants,NA,R,NA,Angelica venenosa
new york,Asclepias verticillata,Plants,NA,R,NA,Asclepias verticillata
new york,Betula nigra,Plants,NA,R,NA,Betula nigra
new york,Bidens bidentoides,Plants,NA,R,NA,Bidens bidentoides
new york,Calamagrostis pickeringii,Plants,NA,R,NA,Calamagrostis pickeringii
new york,Carex albicans,Plants,NA,R,NA,Carex albicans
new york,Carex atherodes,Plants,NA,R,NA,Carex atherodes
new york,Carex bicknellii,Plants,NA,R,NA,Carex bicknellii
new york,Carex bushii,Plants,NA,R,NA,Carex bushii
new york,Carex cryptolepis,Plants,NA,R,NA,Carex cryptolepis
new york,Carex muehlenbergii,Plants,NA,R,NA,Carex muehlenbergii
new york,Carex oligosperma,Plants,NA,R,NA,Carex oligosperma
new york,Carex striata,Plants,NA,R,NA,Carex striata
new york,Carex willdenowii,Plants,NA,R,NA,Carex willdenowii
new york,Celastrus scandens,Plants,NA,R,NA,Celastrus scandens
new york,Ceratophyllum echinatum,Plants,NA,R,NA,Ceratophyllum echinatum
new york,Clintonia umbellulata,Plants,NA,R,NA,Clintonia umbellulata
new york,Coreopsis rosea,Plants,NA,R,NA,Coreopsis rosea
new york,Corydalis flavula,Plants,NA,R,NA,Corydalis flavula
new york,Cuscuta compacta,Plants,NA,R,NA,Cuscuta compacta
new york,Cyperus erythrorhizos,Plants,NA,R,NA,Cyperus erythrorhizos
new york,Cyperus houghtonii,Plants,NA,R,NA,Cyperus houghtonii
new york,Cyperus odoratus,Plants,NA,R,NA,Cyperus odoratus
new york,Cyperus schweinitzii,Plants,NA,R,NA,Cyperus schweinitzii
new york,Drosera filiformis,Plants,NA,R,NA,Drosera filiformis
new york,Eleocharis melanocarpa,Plants,NA,R,NA,Eleocharis melanocarpa
new york,Eleocharis robbinsii,Plants,NA,R,NA,Eleocharis robbinsii
new york,Empetrum nigrum,Plants,NA,R,NA,Empetrum nigrum
new york,Fuirena pumila,Plants,NA,R,NA,Fuirena pumila
new york,Heteranthera reniformis,Plants,NA,R,NA,Heteranthera reniformis
new york,Heuchera americana,Plants,NA,R,NA,Heuchera americana
new york,Huperzia appressa,Plants,NA,R,NA,Huperzia appressa
new york,Hydrocotyle umbellata,Plants,NA,R,NA,Hydrocotyle umbellata
new york,Hypericum ascyron,Plants,NA,R,NA,Hypericum ascyron
new york,Isoetes lacustris,Plants,NA,R,NA,Isoetes lacustris
new york,Lathyrus ochroleucus,Plants,NA,R,NA,Lathyrus ochroleucus
new york,Lechea racemulosa,Plants,NA,R,NA,Lechea racemulosa
new york,Lespedeza frutescens,Plants,NA,R,NA,Lespedeza violacea
new york,Lespedeza repens,Plants,NA,R,NA,Lespedeza repens
new york,Limosella australis,Plants,NA,R,NA,Limosella australis
new york,Linum striatum,Plants,NA,R,NA,Linum striatum
new york,Lobelia nuttallii,Plants,NA,R,NA,Lobelia nuttallii
new york,Lupinus perennis,Plants,NA,R,NA,Lupinus perennis
new york,Luzula bulbosa,Plants,NA,R,NA,Luzula bulbosa
new york,Luzula echinata,Plants,NA,R,NA,Luzula echinata
new york,Mimulus alatus,Plants,NA,R,NA,Mimulus alatus
new york,Minuartia caroliniana,Plants,NA,R,NA,Mononeuria caroliniana
new york,Minuartia glabra,Plants,NA,R,NA,Mononeuria glabra
new york,Minuartia groenlandica,Plants,NA,R,NA,Mononeuria groenlandica
new york,Oclemena nemoralis,Plants,NA,R,NA,Oclemena nemoralis
new york,Oligoneuron album,Plants,NA,R,NA,Solidago ptarmicoides
new york,Panicum amarum,Plants,NA,R,NA,Panicum amarum
new york,Panicum flexile,Plants,NA,R,NA,Panicum flexile
new york,Phragmites australis,Plants,NA,R,NA,Phragmites australis
new york,Pinus banksiana,Plants,NA,R,NA,Pinus banksiana
new york,Plantago cordata,Plants,NA,R,NA,Plantago cordata
new york,Polemonium vanbruntiae,Plants,NA,R,NA,Polemonium vanbruntiae
new york,Polygala cruciata,Plants,NA,R,NA,Polygala cruciata
new york,Polygonum glaucum,Plants,NA,R,NA,Polygonum glaucum
new york,Polygonum tenue,Plants,NA,R,NA,Polygonum tenue
new york,Potamogeton confervoides,Plants,NA,R,NA,Potamogeton confervoides
new york,Ptilimnium capillaceum,Plants,NA,R,NA,Ptilimnium capillaceum
new york,Quercus marilandica,Plants,NA,R,NA,Quercus marilandica
new york,Ranunculus micranthus,Plants,NA,R,NA,Ranunculus micranthus
new york,Rhynchospora fusca,Plants,NA,R,NA,Rhynchospora fusca
new york,Rhynchospora macrostachya,Plants,NA,R,NA,Rhynchospora macrostachya
new york,Rhynchospora scirpoides,Plants,NA,R,NA,Rhynchospora scirpoides
new york,Sagittaria subulata,Plants,NA,R,NA,Sagittaria subulata
new york,Salix pyrifolia,Plants,NA,R,NA,Salix pyrifolia
new york,Scheuchzeria palustris,Plants,NA,R,NA,Scheuchzeria palustris
new york,Scleria reticularis,Plants,NA,R,NA,Scleria reticularis
new york,Scutellaria parvula,Plants,NA,R,NA,Scutellaria parvula
new york,Symphyotrichum ontarionis,Plants,NA,R,NA,Symphyotrichum ontarionis
new york,Symphyotrichum tenuifolium,Plants,NA,R,NA,Symphyotrichum tenuifolium
new york,Trichostema brachiatum,Plants,NA,R,NA,Trichostema brachiatum
new york,Trollius laxus,Plants,NA,R,NA,Trollius laxus
new york,Utricularia geminiscapa,Plants,NA,R,NA,Utricularia geminiscapa
new york,Utricularia minor,Plants,NA,R,NA,Utricularia minor
new york,Utricularia subulata,Plants,NA,R,NA,Utricularia subulata
new york,Vaccinium uliginosum,Plants,NA,R,NA,Vaccinium uliginosum
new york,Veronica peregrina,Plants,NA,R,NA,Veronica peregrina
new york,Viola pedata,Plants,NA,R,NA,Viola pedata
nevada,Accipiter gentilis,Birds,NA,S,NA,Accipiter gentilis
nevada,Coccyzus americanus,Birds,NA,S,NA,Coccyzus americanus
nevada,Lanius ludovicianus,Birds,NA,S,NA,Lanius ludovicianus
nevada,Oreoscoptes montanus,Birds,NA,S,NA,Oreoscoptes montanus
nevada,Spizella breweri,Birds,NA,S,NA,Spizella breweri
nevada,Relictus solitarius,Fish,NA,S,NA,Relictus solitarius
nevada,Aplodontia rufa,Mammals,NA,S,NA,Aplodontia rufa
nevada,Corynorhinus townsendii,Mammals,NA,S,NA,Corynorhinus townsendii
nevada,Eumops perotis,Mammals,NA,S,NA,Eumops perotis
nevada,Lasiurus blossevillii,Mammals,NA,S,NA,Lasiurus blossevillii
nevada,Macrotus californicus,Mammals,NA,S,NA,Macrotus californicus
nevada,Microtus montanus,Mammals,NA,S,NA,Microtus montanus
nevada,Neotamias palmeri,Mammals,NA,S,NA,Neotamias palmeri
nevada,Neotamias umbrinus,Mammals,NA,S,NA,Tamias umbrinus
arizona,Chilopsis linearis,Plants,NA,SA,NA,Chilopsis linearis
arizona,Cercidium floridum,Plants,NA,SA,NA,Cercidium floridum
arizona,Cercidium microphyllum,Plants,NA,SA,NA,Cercidium microphyllum
arizona,Psorothamnus spinosus,Plants,NA,SA,NA,Psorothamnus spinosus
arizona,Olneya tesota,Plants,NA,"SA, HR",NA,Olneya tesota
arizona,Prosopis glandulosa,Plants,NA,"SA, HR",NA,Prosopis glandulosa
arizona,Prosopis pubescens,Plants,NA,"SA, HR",NA,Prosopis pubescens
arizona,Prosopis velutina,Plants,NA,"SA, HR",NA,Prosopis velutina
massachusetts,Ambystoma jeffersonianum,Amphibians,Salamanders,SC,Including triploid and other polyploid forms within the Ambystoma jeffersonianum / Ambystoma laterale complex,Ambystoma jeffersonianum
massachusetts,Ambystoma laterale,Amphibians,Salamanders,SC,Including triploid and other polyploid forms within the Ambystoma jeffersonianum / Ambystoma laterale complex.,Ambystoma laterale
massachusetts,Gavia immer,Birds,NA,SC,NA,Gavia immer
massachusetts,Gallinula chloropus,Birds,NA,SC,NA,Gallinula chloropus
massachusetts,Sterna hirundo,Birds,NA,SC,NA,Sterna hirundo
massachusetts,Sterna paradisaea,Birds,NA,SC,NA,Sterna paradisaea
massachusetts,Sternula antillarum,Birds,NA,SC,NA,Sternula antillarum
massachusetts,Tyto alba,Birds,NA,SC,NA,Tyto alba
massachusetts,Asio otus,Birds,NA,SC,NA,Asio otus
massachusetts,Dendroica striata,Birds,NA,SC,NA,Setophaga striata
massachusetts,Oporornis philadelphia,Birds,NA,SC,NA,Geothlypis philadelphia
massachusetts,Caprimulgus vociferus,Birds,NA,SC,NA,Caprimulgus vociferus
massachusetts,Hybognathus regius,Fish,NA,SC,NA,Hybognathus regius
massachusetts,Notropis bifrenatus,Fish,NA,SC,NA,Notropis bifrenatus
massachusetts,Catostomus catostomus,Fish,NA,SC,NA,Catostomus catostomus
massachusetts,Lota lota,Fish,NA,SC,NA,Lota lota
massachusetts,Spongilla aspinosa,Invertebrates,Sponges,SC,NA,Pottsiela aspinosa
massachusetts,Macrobdella sestertia,Invertebrates,Platyhelminthes,SC,NA,Macrobdella sestertia
massachusetts,Floridobia winkleyi,Invertebrates,Mollusks,SC,NA,Floridobia winkleyi
massachusetts,Littoridinops tenuipes,Invertebrates,Mollusks,SC,NA,Littoridinops tenuipes
massachusetts,Leptodea ochracea,Invertebrates,Mollusks,SC,NA,Leptodea ochracea
massachusetts,Ligumia nasuta,Invertebrates,Mollusks,SC,NA,Sagittunio nasutus
massachusetts,Strophitus undulatus,Invertebrates,Mollusks,SC,NA,Strophitus undulatus
massachusetts,Eubranchipus intricatus,Invertebrates,Crustaceans,SC,NA,Eubranchipus intricatus
massachusetts,Gammarus pseudolimnaeus,Invertebrates,Crustaceans,SC,NA,Gammarus pseudolimnaeus
massachusetts,Limnadia lenticularis,Invertebrates,Crustaceans,SC,NA,Limnadia lenticularis
massachusetts,Stygobromus tenuis,Invertebrates,Crustaceans,SC,NA,Stygobromus tenuis
massachusetts,Synurella chamberlaini,Invertebrates,Crustaceans,SC,NA,Stygobromus chamberlaini
massachusetts,Boyeria grafiana,Invertebrates,Insects,SC,NA,Boyeria grafiana
massachusetts,Gomphus abbreviatus,Invertebrates,Insects,SC,NA,Gomphus abbreviatus
massachusetts,Gomphus vastus,Invertebrates,Insects,SC,NA,Gomphus vastus
massachusetts,Neurocordulia obsoleta,Invertebrates,Insects,SC,NA,Neurocordulia obsoleta
massachusetts,Neurocordulia yamaskanensis,Invertebrates,Insects,SC,NA,Neurocordulia yamaskanensis
massachusetts,Ophiogomphus aspersus,Invertebrates,Insects,SC,NA,Ophiogomphus aspersus
massachusetts,Somatochlora elongata,Invertebrates,Insects,SC,NA,Somatochlora elongata
massachusetts,Somatochlora linearis,Invertebrates,Insects,SC,NA,Somatochlora linearis
massachusetts,Enallagma carunculatum,Invertebrates,Insects,SC,NA,Enallagma carunculatum
massachusetts,Cicindela duodecimguttata,Invertebrates,Insects,SC,NA,Cicindela duodecimguttata
massachusetts,Cicindela purpurea,Invertebrates,Insects,SC,NA,Cicindela purpurea
massachusetts,Abagrotis nefascia,Invertebrates,Insects,SC,NA,Abagrotis nefascia
massachusetts,Apamea inebriata,Invertebrates,Insects,SC,NA,Apamea inebriata
massachusetts,Callophrys hesseli,Invertebrates,Insects,SC,NA,Mitoura hesseli
massachusetts,Callophrys irus,Invertebrates,Insects,SC,NA,Thecla irus
massachusetts,Catocala herodias,Invertebrates,Insects,SC,NA,Catocala herodias
massachusetts,Chaetaglaea cerata,Invertebrates,Insects,SC,NA,Chaetaglaea cerata
massachusetts,Cingilia catenaria,Invertebrates,Insects,SC,NA,Cingilia catenaria
massachusetts,Euchlaena madusaria,Invertebrates,Insects,SC,NA,Euchlaena madusaria
massachusetts,Hemaris gracilis,Invertebrates,Insects,SC,NA,Hemaris gracilis
massachusetts,Hemileuca maia,Invertebrates,Insects,SC,NA,Hemileuca maia
massachusetts,Lithophane viridipallens,Invertebrates,Insects,SC,NA,Lithophane viridipallens
massachusetts,Metarranthis pilosaria,Invertebrates,Insects,SC,NA,Metarranthis pilosaria
massachusetts,Neoligia semicana,Invertebrates,Insects,SC,NA,Oligia semicana
massachusetts,Papaipema sp.,Invertebrates,Insects,SC,Undescribed species near P. pterisii,Papaipema sp.
massachusetts,Photedes inops,Invertebrates,Insects,SC,NA,Spartiniphaga inops
massachusetts,Psectraglaea carnosa,Invertebrates,Insects,SC,NA,Psectraglaea carnosa
massachusetts,Pyrrhia aurantiago,Invertebrates,Insects,SC,NA,Rhodoecia aurantiago
massachusetts,Speranza exonerata,Invertebrates,Insects,SC,NA,Speranza exonerata
massachusetts,Sympistis riparia,Invertebrates,Insects,SC,NA,Oncocnemis riparia
massachusetts,Zale lunifera,Invertebrates,Insects,SC,"True Z. lunifera, sensu Schmidt",Zale lunifera
massachusetts,Zanclognatha martha,Invertebrates,Insects,SC,NA,Zanclognatha martha
massachusetts,Sorex palustris,Mammals,NA,SC,NA,Sorex palustris
massachusetts,Sorex dispar,Mammals,NA,SC,NA,Sorex dispar
massachusetts,Synaptomys cooperi,Mammals,NA,SC,NA,Synaptomys cooperi
massachusetts,Sagittaria teres,Plants,Vascular,SC,NA,Sagittaria teres
massachusetts,Conioselinum chinense,Plants,Vascular,SC,NA,Conioselinum chinense
massachusetts,Panax quinquefolius,Plants,Vascular,SC,NA,Panax quinquefolius
massachusetts,Liatris scariosa,Plants,Vascular,SC,NA,Liatris scariosa
massachusetts,Solidago macrophylla,Plants,Vascular,SC,NA,Solidago macrophylla
massachusetts,Symphyotrichum prenanthoides,Plants,Vascular,SC,NA,Symphyotrichum prenanthoides
massachusetts,Alnus viridis,Plants,Vascular,SC,NA,Alnus alnobetula
massachusetts,Boechera laevigata,Plants,Vascular,SC,NA,Boechera laevigata
massachusetts,Linnaea borealis,Plants,Vascular,SC,NA,Linnaea borealis
