species,kingdom,phylum,class,order,family,genus,main_common_name,population_trend,marine_system,freshwater_system,terrestrial_system,state
Stygobromus subtilis,ANIMALIA,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CRANGONYCTIDAE,Stygobromus,Subtle Cave Amphipod,NA,FALSE,TRUE,FALSE,michigan
Stygobromus subtilis,ANIMALIA,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CRANGONYCTIDAE,Stygobromus,Subtle Cave Amphipod,NA,FALSE,TRUE,FALSE,missouri
Stygobromus wengerorum,ANIMALIA,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CRANGONYCTIDAE,Stygobromus,Wengeror's Cave Amphipod,NA,FALSE,TRUE,FALSE,california
Stylurus potulentus,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Stylurus,Yellow-sided Clubtail,Stable,FALSE,TRUE,TRUE,florida
Stylurus potulentus,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Stylurus,Yellow-sided Clubtail,Stable,FALSE,TRUE,TRUE,mississippi
Swietenia mahagoni,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,MELIACEAE,Swietenia,Small-leaved Mahogany,NA,FALSE,FALSE,TRUE,florida
Sylvilagus cognatus,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,Manzano Mountain Cottontail,Unknown,FALSE,FALSE,TRUE,new mexico
Sylvilagus robustus,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,Davis Mountains Cottontail,Unknown,FALSE,FALSE,TRUE,new mexico
Sylvilagus robustus,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,Davis Mountains Cottontail,Unknown,FALSE,FALSE,TRUE,texas
Sylvilagus transitionalis,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,New England Cottontail,Decreasing,FALSE,FALSE,TRUE,connecticut
Sylvilagus transitionalis,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,New England Cottontail,Decreasing,FALSE,FALSE,TRUE,maine
Sylvilagus transitionalis,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,New England Cottontail,Decreasing,FALSE,FALSE,TRUE,massachusetts
Sylvilagus transitionalis,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,New England Cottontail,Decreasing,FALSE,FALSE,TRUE,new hampshire
Sylvilagus transitionalis,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,New England Cottontail,Decreasing,FALSE,FALSE,TRUE,new jersey
Sylvilagus transitionalis,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,New England Cottontail,Decreasing,FALSE,FALSE,TRUE,new york
Sylvilagus transitionalis,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,New England Cottontail,Decreasing,FALSE,FALSE,TRUE,rhode island
Sylvilagus transitionalis,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,New England Cottontail,Decreasing,FALSE,FALSE,TRUE,vermont
Syncaris pacifica,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,ATYIDAE,Syncaris,California Freshwater Shrimp,Unknown,FALSE,TRUE,FALSE,california
Synthliboramphus craveri,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Synthliboramphus,Craveri's Murrelet,Decreasing,TRUE,FALSE,TRUE,california
Synthliboramphus scrippsi,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Synthliboramphus,Scripps's Murrelet,Decreasing,TRUE,FALSE,TRUE,california
Synthliboramphus scrippsi,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Synthliboramphus,Scripps's Murrelet,Decreasing,TRUE,FALSE,TRUE,washington
Tachycineta cyaneoviridis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Tachycineta,Bahama Swallow,Decreasing,FALSE,TRUE,TRUE,florida
Takakia ceratophylla,PLANTAE,BRYOPHYTA,TAKAKIOPSIDA,TAKAKIALES,TAKAKIACEAE,Takakia,NA,Unknown,FALSE,FALSE,TRUE,alaska
Tantilla oolitica,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Tantilla,Rim Rock Crowned Snake,Decreasing,FALSE,FALSE,TRUE,florida
Tautoga onitis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Tautoga,Black-fish,Decreasing,TRUE,FALSE,FALSE,connecticut
Tautoga onitis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Tautoga,Black-fish,Decreasing,TRUE,FALSE,FALSE,maryland
Tautoga onitis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Tautoga,Black-fish,Decreasing,TRUE,FALSE,FALSE,new york
Tautoga onitis,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Tautoga,Black-fish,Decreasing,TRUE,FALSE,FALSE,rhode island
Taxus floridana,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,TAXACEAE,Taxus,Florida Yew,Decreasing,FALSE,FALSE,TRUE,florida
Taylorconcha serpenticola,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Taylorconcha,Bliss Rapid Snail,Unknown,FALSE,TRUE,FALSE,idaho
Telespiza cantans,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Telespiza,Laysan Finch,Stable,FALSE,FALSE,TRUE,hawaii
Telespiza ultima,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Telespiza,Nihoa Finch,Stable,TRUE,FALSE,TRUE,hawaii
Tephrosia angustissima,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Tephrosia,Narrowleaf Hoary-pea,Decreasing,FALSE,FALSE,TRUE,florida
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,alabama
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,arkansas
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,connecticut
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,delaware
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,district of columbia
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,florida
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,georgia
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,illinois
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,indiana
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,iowa
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,kansas
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,kentucky
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,louisiana
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,maine
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,maryland
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,massachusetts
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,michigan
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,mississippi
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,missouri
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,new hampshire
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,new jersey
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,new york
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,north carolina
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,ohio
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,oklahoma
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,pennsylvania
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,rhode island
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,south carolina
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,tennessee
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,texas
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,virginia
Terrapene carolina,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Eastern Box Turtle,Decreasing,FALSE,TRUE,TRUE,west virginia
Tetramolopium capillare,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Tetramolopium,NA,Unknown,FALSE,FALSE,TRUE,hawaii
Tetramolopium rockii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Tetramolopium,NA,Unknown,FALSE,FALSE,TRUE,hawaii
Tetramolopium rockii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Tetramolopium,NA,Unknown,FALSE,FALSE,TRUE,hawaii
Tetrix sierrana,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETRIGIDAE,Tetrix,Sierra Pygmy Grasshopper,NA,FALSE,FALSE,TRUE,california
Tettigidea empedonepia,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETRIGIDAE,Tettigidea,Torreya Pygmy Grasshopper,NA,FALSE,FALSE,TRUE,alabama
Tettigidea empedonepia,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETRIGIDAE,Tettigidea,Torreya Pygmy Grasshopper,NA,FALSE,FALSE,TRUE,florida
Thamnophis gigas,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Thamnophis,Giant Garter Snake,Decreasing,FALSE,TRUE,TRUE,california
Thaumatogryllus cavicola,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,GRYLLIDAE,Thaumatogryllus,Volcanoes Cave Cricket,NA,FALSE,FALSE,TRUE,hawaii
Thaumatogryllus variegatus,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,GRYLLIDAE,Thaumatogryllus,Kauai Thin-footed Bush Cricket,NA,FALSE,FALSE,TRUE,hawaii
Theliderma intermedia,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Theliderma,Cumberland Monkey-face Pearly Mussel,Decreasing,FALSE,TRUE,FALSE,alabama
Theliderma intermedia,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Theliderma,Cumberland Monkey-face Pearly Mussel,Decreasing,FALSE,TRUE,FALSE,tennessee
Theliderma intermedia,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Theliderma,Cumberland Monkey-face Pearly Mussel,Decreasing,FALSE,TRUE,FALSE,virginia
Theliderma sparsa,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Theliderma,Appalachian Monkey-face Pearly Mussel,NA,FALSE,TRUE,FALSE,alabama
Theliderma sparsa,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Theliderma,Appalachian Monkey-face Pearly Mussel,NA,FALSE,TRUE,FALSE,tennessee
Theliderma sparsa,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Theliderma,Appalachian Monkey-face Pearly Mussel,NA,FALSE,TRUE,FALSE,virginia
Theliderma stapes,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Theliderma,Stirrup Shell,NA,FALSE,TRUE,FALSE,alabama
Theliderma stapes,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Theliderma,Stirrup Shell,NA,FALSE,TRUE,FALSE,mississippi
Thunnus obesus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Thunnus,Bigeye Tuna,Decreasing,TRUE,FALSE,FALSE,rhode island
Thunnus thynnus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Thunnus,Atlantic Bluefin Tuna,Decreasing,TRUE,FALSE,FALSE,rhode island
Tinostoma smaragditis,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,SPHINGIDAE,Tinostoma,Fabulous Green Sphinx Of Kauai,Unknown,FALSE,FALSE,TRUE,hawaii
Torreya californica,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,TAXACEAE,Torreya,California Nutmeg,Unknown,FALSE,FALSE,TRUE,california
Torreya taxifolia,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,TAXACEAE,Torreya,Florida Nutmeg Tree,Decreasing,FALSE,FALSE,TRUE,florida
Torreya taxifolia,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,TAXACEAE,Torreya,Florida Nutmeg Tree,Decreasing,FALSE,FALSE,TRUE,georgia
Torreya taxifolia,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,TAXACEAE,Torreya,Florida Nutmeg Tree,Decreasing,FALSE,FALSE,TRUE,north carolina
Toxolasma cylindrellus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Toxolasma,Pale Lilliput Pearly Mussel,Decreasing,FALSE,TRUE,FALSE,alabama
Toxolasma cylindrellus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Toxolasma,Pale Lilliput Pearly Mussel,Decreasing,FALSE,TRUE,FALSE,georgia
Toxolasma cylindrellus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Toxolasma,Pale Lilliput Pearly Mussel,Decreasing,FALSE,TRUE,FALSE,tennessee
Toxolasma pullus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Toxolasma,Savannah Lilliput,Decreasing,FALSE,TRUE,FALSE,georgia
Toxolasma pullus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Toxolasma,Savannah Lilliput,Decreasing,FALSE,TRUE,FALSE,north carolina
Toxolasma pullus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONOIDA,UNIONIDAE,Toxolasma,Savannah Lilliput,Decreasing,FALSE,TRUE,FALSE,south carolina
Toxostoma bendirei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MIMIDAE,Toxostoma,Bendire's Thrasher,Decreasing,FALSE,FALSE,TRUE,arizona
Toxostoma bendirei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MIMIDAE,Toxostoma,Bendire's Thrasher,Decreasing,FALSE,FALSE,TRUE,california
Toxostoma bendirei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MIMIDAE,Toxostoma,Bendire's Thrasher,Decreasing,FALSE,FALSE,TRUE,navajo nation
Toxostoma bendirei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MIMIDAE,Toxostoma,Bendire's Thrasher,Decreasing,FALSE,FALSE,TRUE,nevada
Toxostoma bendirei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MIMIDAE,Toxostoma,Bendire's Thrasher,Decreasing,FALSE,FALSE,TRUE,new mexico
Toxostoma bendirei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MIMIDAE,Toxostoma,Bendire's Thrasher,Decreasing,FALSE,FALSE,TRUE,utah
Trachemys gaigeae,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Trachemys,Big Bend Slider,Unknown,FALSE,TRUE,TRUE,new mexico
Trachemys gaigeae,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Trachemys,Big Bend Slider,Unknown,FALSE,TRUE,TRUE,texas
Trematolobelia kauaiensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Trematolobelia,NA,Unknown,FALSE,FALSE,TRUE,hawaii
Trematolobelia singularis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Trematolobelia,NA,Decreasing,FALSE,FALSE,TRUE,hawaii
Trichechus manatus,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,TRICHECHIDAE,Trichechus,American Manatee,Decreasing,TRUE,TRUE,FALSE,alabama
Trichechus manatus,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,TRICHECHIDAE,Trichechus,American Manatee,Decreasing,TRUE,TRUE,FALSE,florida
Trichechus manatus,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,TRICHECHIDAE,Trichechus,American Manatee,Decreasing,TRUE,TRUE,FALSE,georgia
Trichechus manatus,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,TRICHECHIDAE,Trichechus,American Manatee,Decreasing,TRUE,TRUE,FALSE,louisiana
Trichechus manatus,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,TRICHECHIDAE,Trichechus,American Manatee,Decreasing,TRUE,TRUE,FALSE,mississippi
Trichechus manatus,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,TRICHECHIDAE,Trichechus,American Manatee,Decreasing,TRUE,TRUE,FALSE,north carolina
Trichechus manatus,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,TRICHECHIDAE,Trichechus,American Manatee,Decreasing,TRUE,TRUE,FALSE,south carolina
Tricholoma apium,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,TRICHOLOMATACEAE,Tricholoma,NA,Decreasing,FALSE,FALSE,TRUE,maine
Tricholoma apium,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,TRICHOLOMATACEAE,Tricholoma,NA,Decreasing,FALSE,FALSE,TRUE,new york
Tricholoma apium,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,TRICHOLOMATACEAE,Tricholoma,NA,Decreasing,FALSE,FALSE,TRUE,new hampshire
Tricholoma apium,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,TRICHOLOMATACEAE,Tricholoma,NA,Decreasing,FALSE,FALSE,TRUE,massachusetts
Tricholoma apium,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,TRICHOLOMATACEAE,Tricholoma,NA,Decreasing,FALSE,FALSE,TRUE,rhode island
Tricholoma apium,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,TRICHOLOMATACEAE,Tricholoma,NA,Decreasing,FALSE,FALSE,TRUE,connecticut
Tricholoma apium,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,TRICHOLOMATACEAE,Tricholoma,NA,Decreasing,FALSE,FALSE,TRUE,new jersey
Tricholoma apium,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,TRICHOLOMATACEAE,Tricholoma,NA,Decreasing,FALSE,FALSE,TRUE,pennsylvania
Tricholoma apium,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,TRICHOLOMATACEAE,Tricholoma,NA,Decreasing,FALSE,FALSE,TRUE,vermont
Tricholoma apium,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,TRICHOLOMATACEAE,Tricholoma,NA,Decreasing,FALSE,FALSE,TRUE,ohio
Tricholoma apium,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,TRICHOLOMATACEAE,Tricholoma,NA,Decreasing,FALSE,FALSE,TRUE,michigan
Tricholoma apium,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,TRICHOLOMATACEAE,Tricholoma,NA,Decreasing,FALSE,FALSE,TRUE,washington
Tricholoma apium,FUNGI,BASIDIOMYCOTA,AGARICOMYCETES,AGARICALES,TRICHOLOMATACEAE,Tricholoma,NA,Decreasing,FALSE,FALSE,TRUE,oregon
Trimerotropis infantilis,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Trimerotropis,Zyantc Band-winged Grasshopper,NA,FALSE,FALSE,TRUE,california
Trimerotropis occidentaloides,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Trimerotropis,Santa Monica Mountains Grasshopper,NA,FALSE,FALSE,TRUE,california
Trimerotropis occulens,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Trimerotropis,Lompoc Grasshopper,NA,FALSE,FALSE,TRUE,california
Triphora craigheadii,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Triphora,Craighead’s Noddingcaps,Unknown,FALSE,FALSE,TRUE,florida
Triphora yucatanensis,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ORCHIDACEAE,Triphora,NA,Unknown,FALSE,FALSE,TRUE,florida
Trogloglanis pattersoni,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ICTALURIDAE,Trogloglanis,Toothless Blindcat,Unknown,FALSE,TRUE,FALSE,texas
Tropidoptera heliciformis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,AMASTRIDAE,Tropidoptera,NA,NA,FALSE,FALSE,TRUE,hawaii
Tryonia brunei,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,COCHLIOPIDAE,Tryonia,Brune's Springsnail,Decreasing,FALSE,TRUE,FALSE,texas
Tryonia diaboli,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,COCHLIOPIDAE,Tryonia,Devil Tryonia,Unknown,FALSE,TRUE,FALSE,texas
Tulotoma magnifica,ANIMALIA,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOSSA,VIVIPARIDAE,Tulotoma,Tulotoma,NA,FALSE,TRUE,FALSE,alabama
Tympanuchus cupido,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tympanuchus,Greater Prairie-chicken,Decreasing,FALSE,FALSE,TRUE,arkansas
Tympanuchus cupido,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tympanuchus,Greater Prairie-chicken,Decreasing,FALSE,FALSE,TRUE,colorado
Tympanuchus cupido,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tympanuchus,Greater Prairie-chicken,Decreasing,FALSE,FALSE,TRUE,connecticut
Tympanuchus cupido,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tympanuchus,Greater Prairie-chicken,Decreasing,FALSE,FALSE,TRUE,illinois
Tympanuchus cupido,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tympanuchus,Greater Prairie-chicken,Decreasing,FALSE,FALSE,TRUE,indiana
Tympanuchus cupido,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tympanuchus,Greater Prairie-chicken,Decreasing,FALSE,FALSE,TRUE,iowa
Tympanuchus cupido,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tympanuchus,Greater Prairie-chicken,Decreasing,FALSE,FALSE,TRUE,kansas
Tympanuchus cupido,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tympanuchus,Greater Prairie-chicken,Decreasing,FALSE,FALSE,TRUE,kentucky
Tympanuchus cupido,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tympanuchus,Greater Prairie-chicken,Decreasing,FALSE,FALSE,TRUE,louisiana
Tympanuchus cupido,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tympanuchus,Greater Prairie-chicken,Decreasing,FALSE,FALSE,TRUE,maryland
Tympanuchus cupido,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tympanuchus,Greater Prairie-chicken,Decreasing,FALSE,FALSE,TRUE,massachusetts
Tympanuchus cupido,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Tympanuchus,Greater Prairie-chicken,Decreasing,FALSE,FALSE,TRUE,michigan
