state,species,taxon_general,taxon_specific,status,recorder,Use this link to get federally listed species in each state ->,https://ecos.fws.gov/ecp0/reports/species-listed-by-state-totals-report,,,,,,,,,,,,,,,,,,
Virginia,Helonias bullata,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Virginia,Isotria medeoloides,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Virginia,Arabis serotina,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Virginia,Helenium virginicum,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Virginia,Spiraea virginiana,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Virginia,Rhus michauxii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Phoebastria albatrus,Birds,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Ursus arctos horribilis,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Speyeria zerene hippolyta,Invertebrates,Insects,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Rangifer tarandus caribou,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Euphydryas editha taylori,Invertebrates,Insects,E,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Coccyzus americanus,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Odocoileus virginianus leucurus,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Rana pretiosa,Amphibians,Frogs/Toads,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Eremophila alpestris strigata,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Lynx canadensis,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Brachyramphus marmoratus,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Strix occidentalis caurina,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Charadrius nivosus nivosus,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Thomomys mazama pugetensis,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Thomomys mazama glacialis,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Thomomys mazama tumuli,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Thomomys mazama yelmensis,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Brachylagus idahoensis,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Dermochelys coriacea,Reptiles,Turtles,E,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Salvelinus confluentus,Fish,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Canis lupus,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Physaria douglasii ssp. tuplashensis,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Eriogonum codium,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Silene spaldingii,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Sidalcea nelsoniana,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Sidalcea oregana var. calva,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Lomatium bradshawii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Howellia aquatilis,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Spiranthes diluvialis,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Lupinus sulphureus ssp. kincaidii,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Castilleja levisecta,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Arenaria paludicola,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Washington,Hackelia venusta,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Myotis grisescens,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Myotis sodalis,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Myotis septentrionalis,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Corynorhinus townsendii virginianus,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Villosa fabalis,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Epioblasma torulosa torulosa,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Bombus affinis,Invertebrates,Insects,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Pleurobema clava,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Cambarus callainus,Invertebrates,Crustaceans,T,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Cambarus veteranus,Invertebrates,Crustaceans,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Etheostoma osburni,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Crystallaria cincotta,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Cyprogenia stegaria,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Antrolana lira,Invertebrates,Crustaceans,T,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Calidris canutus rufa,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Lampsilis abrupta,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Plethobasus cyphyus,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Epioblasma triquetra,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Epioblasma torulosa rangiana,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Plethodon nettingi,Amphibians,Salamanders,T,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Triodopsis platysayoides,Invertebrates,Mollusks,T,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Cumberlandia monodonta,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Pleurobema collina,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Scirpus ancistrochaetus,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Trifolium stoloniferum,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Ptilimnium nodosum,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Isotria medeoloides,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Arabis serotina,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
West Virginia,Spiraea virginiana,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Myotis septentrionalis,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Bombus affinis,Invertebrates,Insects,E,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Lycaeides melissa samuelis,Invertebrates,Insects,E,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Grus americana,Birds,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Somatochlora hineana,Invertebrates,Insects,E,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Lampsilis higginsii,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Calidris canutus rufa,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Lynx canadensis,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Quadrula fragosa,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Sistrurus catenatus,Reptiles,Snakes,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Plethobasus cyphyus,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Epioblasma triquetra,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Charadrius melodus,Birds,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Oarisma poweshiek,Invertebrates,Insects,E,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Discus macclintocki,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Cumberlandia monodonta,Invertebrates,Mollusks,E,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Setophaga kirtlandii,Birds,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Canis lupus,Mammals,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Lespedeza leptostachya,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Iris lacustris,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Oxytropis campestris var. chartacea,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Asclepias meadii,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Aconitum noveboracense,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Platanthera leucophaea,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wisconsin,Cirsium pitcheri,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wyoming,Myotis septentrionalis,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wyoming,Ursus arctos horribilis,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wyoming,Gila cypha,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Wyoming,Coccyzus americanus,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wyoming,Rhinichthys osculus thermalis,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Wyoming,Lynx canadensis,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wyoming,Zapus hudsonius preblei,Mammals,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wyoming,Ptychocheilus lucius,Fish,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Wyoming,Charadrius melodus,Birds,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wyoming,Bufo hemiophrys baxteri,Amphibians,Frogs/Toads,E,Theresa,,,,,,,,,,,,,,,,,,,,
Wyoming,Gaura neomexicana var. coloradensis,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wyoming,Spiranthes diluvialis,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wyoming,Platanthera praeclara,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
Wyoming,Penstemon haydenii,Plants,,E,Theresa,,,,,,,,,,,,,,,,,,,,
Wyoming,Yermo xanthocephalus,Plants,,T,Theresa,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
