state,species,taxon_general,taxon_specific,Ranking,Notes,,
Connecticut,Packera paupercula,Plants,,E,,,
Connecticut,Pellaea glabella,Plants,,E,,,
Connecticut,Pinus resinosa,Plants,,E,,,
Connecticut,Piptatherum pungens,Plants,,E,,,
Connecticut,Pityopsis falcata,Plants,,E,,,
Connecticut,Platanthera blephariglottis,Plants,,E,,,
Connecticut,Platanthera ciliaris,Plants,,E,,,
Connecticut,Polygala cruciata,Plants,,E,,,
Connecticut,Polygala senega,Plants,,E,,,
Connecticut,Polymnia canadensis,Plants,,E,,,
Connecticut,Potamogeton confervoides,Plants,,E,,,
Connecticut,Potamogeton friesii,Plants,,E,,,
Connecticut,Potamogeton hillii,Plants,,E,,,
Connecticut,Potamogeton ogdenii,Plants,,E,,,
Connecticut,Potamogeton strictifolius,Plants,,E,,,
Connecticut,Pycnanthemum torrei,Plants,,E,,,
Connecticut,Ranunculus ambigens,Plants,,E,,,
Connecticut,Ranunculus cymbalaria,Plants,,E,,,
Connecticut,Rhynchospora capillacea,Plants,,E,,,
Connecticut,Rhynchospora scirpoides,Plants,,E,,,
Connecticut,Ribes triste,Plants,,E,,,
Connecticut,Rubus dalibarda,Plants,,E,,,
Connecticut,Sabatia stellaris,Plants,,E,,,
Connecticut,Sagittaria cuneata,Plants,,E,,,
Connecticut,Sagittaria teres,Plants,,E,,,
Connecticut,Salix exigua,Plants,,E,,,
Connecticut,Salix pedicellaris,Plants,,E,,,
Connecticut,Saururus cernuus,Plants,,E,,,
Connecticut,Scheuchzeria palustris ssp. americana,Plants,,E,,,
Connecticut,Scleria pauciflora var. caroliniana,Plants,,E,,,
Connecticut,Scleria reticularis,Plants,,E,,,
Connecticut,Scleria triglomerata,Plants,,E,,,
Connecticut,Scutellaria integrifolia,Plants,,E,,,
Connecticut,Scutellaria parvula var. missouriensis,Plants,,E,,,
Connecticut,Senecio suaveolens,Plants,,E,,,
Connecticut,Sparganium fluctuans,Plants,,E,,,
Connecticut,Sparganium natans,Plants,,E,,,
Connecticut,Sporobolus clandestinus,Plants,,E,,,
Connecticut,Sporobolus heterolepis,Plants,,E,,,
Connecticut,Sporobolus neglectus,Plants,,E,,,
Connecticut,Stachys hyssopifolia,Plants,,E,,,
Connecticut,Taenidia integerrima,Plants,,E,,,
Connecticut,Trichostema brachiatum,Plants,,E,,,
Connecticut,Triosteum angustifolium,Plants,,E,,,
Connecticut,Triphora trianthophora,Plants,,E,,,
Connecticut,Trisetum spicatum,Plants,,E,,,
Connecticut,Utricularia resupinata,Plants,,E,,,
Connecticut,Uvularia grandiflora,Plants,,E,,,
Connecticut,Vaccinium myrtilloides,Plants,,E,,,
Connecticut,Viola adunca,Plants,,E,,,
Connecticut,Viola brittoniana,Plants,,E,,,
Connecticut,Viola renifolia,Plants,,E,,,
Connecticut,Waldsteinia fragarioides,Plants,,E,,,
Connecticut,Xyris smalliana,Plants,,E,,,
Connecticut,Zizia aptera,Plants,,E,,,
Connecticut,Crotalus horridus,Reptiles,Snakes,E,,,
Connecticut,Dermochelys coriacea,Reptiles,Turtles,E,Marine,,
Connecticut,Glyptemys muhlenbergii,Reptiles,Turtles,E,,,
Connecticut,Lepidochelys kempii,Reptiles,Turtles,E,Marine,,
Delaware,Pseudotriton montanus montanus,Amphibians,Salamanders,E,,,
Delaware,Ambystoma tigrinum tigrinum,Amphibians,Salamanders,E,,,
Delaware,Hyla gratiosa,Amphibians,Frogs/Toads,E,,,
Delaware,Podilymbus podiceps,Birds,,E,Breeding population only,,
Delaware,Circus cyaneus,Birds,,E,Breeding population only,,
Delaware,Buteo platypterus,Birds,,E,Breeding population only,,
Delaware,Nycticorax nycticorax,Birds,,E,,,
Delaware,Nyctanassa violacea,Birds,,E,,,
Delaware,Falco sparverius,Birds,,E,,,
Delaware,Calidris canutus,Birds,,E,,,
Delaware,Charadrius melodus,Birds,,E,,,
Delaware,Asio flammeus,Birds,,E,Breeding population only,,
Delaware,Haematopus palliatus,Birds,,E,,,
Delaware,Laterallus jamaicensis,Birds,,E,,,
Delaware,Bartramia longicauda,Birds,,E,,,
Delaware,Rynchops niger,Birds,,E,,,
Delaware,Ammodramus henslowii,Birds,,E,,,
Delaware,Sterna hirundo,Birds,,E,Breding population only,,
Delaware,Sterna forsteri,Birds,,E,Breding population only,,
Delaware,Sterna antillarum,Birds,,E,,,
Delaware,Setophaga cerulea,Birds,,E,,,
Delaware,Setophaga citrina,Birds,,E,Breeding population only,,
Delaware,Limnothlypis swainsonii,Birds,,E,,,
Delaware,Cistothorus platensis,Birds,,E,,,
Delaware,Etheostoma vitreum,Fish,,E,,,
Delaware,Cottus caeruleomentum,Fish,,E,,,
Delaware,Notropis bifrenatus,Fish,,E,,,
Delaware,Notropis chalybaeus,Fish,,E,,,
Delaware,Acipenser oxyrhynchus,Fish,,E,,,
Delaware,Acipenser brevirostrum,Fish,,E,,,
Delaware,Enneacanthus chaetodon,Fish,,E,,,
Delaware,Lampsilis cariosa,Invertebrates,Mollusks,E,,,
Delaware,Lampsilis radiata,Invertebrates,Mollusks,E,,,
Delaware,Alasmidonta heterodon,Invertebrates,Mollusks,E,,,
Delaware,Ligumia nasuta,Invertebrates,Mollusks,E,,,
Delaware,Alasmidonta varicosa,Invertebrates,Mollusks,E,,,
Delaware,Alasmidonta undulata,Invertebrates,Mollusks,E,,,
Delaware,Leptodea ochracea,Invertebrates,Mollusks,E,,,
Delaware,Cicindela lepida,Invertebrates,Insects,E,,,
Delaware,Cicindela dorsalis,Invertebrates,Insects,E,,,
Delaware,Hydrochus spangleri,Invertebrates,Insects,E,,,
Delaware,Enallagma dubium,Invertebrates,Insects,E,,,
Delaware,Enallagma pallidum,Invertebrates,Insects,E,,,
Delaware,Euphydryas phaeton,Invertebrates,Insects,E,,,
Delaware,Gomphus apomyius,Invertebrates,Insects,E,,,
Delaware,Stylurus laurae,Invertebrates,Insects,E,,,
Delaware,Gomphus fraternus,Invertebrates,Insects,E,,,
Delaware,Gomphus rogersi,Invertebrates,Insects,E,,,
Delaware,Aeshna tuberculifera,Invertebrates,Insects,E,,,
Delaware,Gomphaeschna antelope,Invertebrates,Insects,E,,,
Delaware,Euphyes conspicua,Invertebrates,Insects,E,,,
Delaware,Incisalia irus,Invertebrates,Insects,E,,,
Delaware,Somatochlora provocans,Invertebrates,Insects,E,,,
Delaware,Photuris bethaniensis,Invertebrates,Insects,E,,,
Delaware,Mitoura hesseli,Invertebrates,Insects,E,,,
Delaware,Satyrium kingi,Invertebrates,Insects,E,,,
Delaware,Papaipema araliae,Invertebrates,Insects,E,,,
Delaware,Papaipema duplicatus,Invertebrates,Insects,E,,,
Delaware,Papaipema maritima,Invertebrates,Insects,E,,,
Delaware,Papaipema appassionata,Invertebrates,Insects,E,,,
Delaware,Papaipema astuta,Invertebrates,Insects,E,,,
Delaware,Nannothemis bella,Invertebrates,Insects,E,,,
Delaware,Problema bulenta,Invertebrates,Insects,E,,,
Delaware,Cordulegaster bilineata,Invertebrates,Insects,E,,,
Delaware,Helocordulia selysii,Invertebrates,Insects,E,,,
Delaware,Catocala marmorata,Invertebrates,Insects,E,,,
Delaware,Catocala ulalume,Invertebrates,Insects,E,,,
Delaware,Poanes massasoit massasoit,Invertebrates,Insects,E,,,
Delaware,Poanes massasoit chermocki,Invertebrates,Insects,E,,,
Delaware,Myotis lucifugus,Mammals,,E,,,
Delaware,Myotis septentrionalis,Mammals,,E,,,
Delaware,Sciurus niger cinereus,Mammals,,E,,,
Delaware,Balaenoptera musculus,Mammals,,E,Marine,,
Delaware,Balaenoptera physalus,Mammals,,E,Marine,,
Delaware,Megaptera novaengliae,Mammals,,E,Marine,,
Delaware,Eubalaena glacialis,Mammals,,E,Marine,,
Delaware,Balaenoptera borealis,Mammals,,E,Marine,,
Delaware,Physeter macrocephalus,Mammals,,E,Marine,,
Delaware,Dermochelys coriacea,Reptiles,Turtles,E,Marine,,
Delaware,Lepidochelys kempii,Reptiles,Turtles,E,Marine,,
Delaware,Chelonia mydas,Reptiles,Turtles,E,Marine,,
Delaware,Caretta caretta,Reptiles,Turtles,E,Marine,,
Delaware,Clemmys muhlenbergii,Reptiles,Turtles,E,,,
Delaware,Elaphe guttata guttata,Reptiles,Snakes,E,,,
Delaware,Cemophora coccinea,Reptiles,Snakes,E,,,
Delaware,Nerodia erythrogaster,Reptiles,Snakes,E,,,
Florida,Acacia anguistissima,Plants ,,E,,,
Florida,Acacia choriophylla,Plants ,,E,,,
Florida,Acacia tortuosa,Plants ,,E,,,
Florida,Actaea pachypoda,Plants ,,E,,,
Florida,Adiantum melanoleucum,Plants ,,E,,,
Florida,Adiantum tenerum,Plants ,,E,,,
Florida,Aeschynomene pratensis,Plants ,,E,,,
Florida,Agalinis georgiana,Plants ,,E,,,
Florida,Agave neglecta,Plants ,,E,,,
Florida,Ageratum littorale,Plants ,,E,,,
Florida,Aletris bracteata,Plants ,,E,,,
Florida,Alvaradoa amorphoides,Plants ,,E,,,
Florida,Amorpha crenulata,Plants ,,E,,,
Florida,Anemia wrightii,Plants ,,E,,,
Florida,Aquilegia canadensis,Plants ,,E,,,
Florida,Arabis canadensis,Plants ,,E,,,
Florida,Argusia gnaphalodes,Plants ,,E,,,
Florida,Argythamnia blodgettii,Plants ,,E,,,
Florida,Aristolochia pentandra,Plants ,,E,,,
Florida,Aristolochia tomentosa,Plants ,,E,,,
Florida,Arnica acaulis,Plants ,,E,,,
Florida,Arnoglossum album,Plants ,,E,,,
Florida,Asclepias curtissii,Plants ,,E,,,
Florida,Asclepias viridiflora,Plants ,,E,,,
Florida,Asimina tetramera,Plants ,,E,,,
Florida,Asplenium auritum,Plants ,,E,,,
Florida,Asplenium dentatum,Plants ,,E,,,
Florida,Asplenium monanthes,Plants ,,E,,,
Florida,Asplenium pumilum,Plants ,,E,,,
Florida,Asplenium serratum,Plants ,,E,,,
Florida,Asplenium verecundum,Plants ,,E,,,
Florida,Aster hemisphericus,Plants ,,E,,,
Florida,Aster spinulosus,Plants ,,E,,,
Florida,Baccharis dioica,Plants ,,E,,,
Florida,Balduina atropurpurea,Plants ,,E,,,
Florida,Baptisia calycosa,Plants ,,E,,,
Florida,Baptisia megacarpa,Plants ,,E,,,
Florida,Basiphyllaea corallicola,Plants ,,E,,,
Florida,Bigelowia nuttallii,Plants ,,E,,,
Florida,Blechnum occidentale,Plants ,,E,,,
Florida,Bonamia grandiflora,Plants ,,E,,,
Florida,Bourreria cassinifolia,Plants ,,E,,,
Florida,Bourreria radula,Plants ,,E,,,
Florida,Bourreria succulenta,Plants ,,E,,,
Florida,Brassia caudata,Plants ,,E,,,
Florida,Brickellia cordifolia,Plants ,,E,,,
Florida,Brickellia mosieri,Plants ,,E,,,
Florida,Bulbophyllum pachyrachis,Plants ,,E,,,
Florida,Burmannia flava,Plants ,,E,,,
Florida,Caesalpinia major,Plants ,,E,,,
Florida,Caesalpinia pauciflora,Plants ,,E,,,
Florida,Calamintha georgiana,Plants ,,E,,,
Florida,Calliphysalis carpenteri,Plants ,,E,,,
Florida,Callirhoe papaver,Plants ,,E,,,
Florida,Calycanthus floridus,Plants ,,E,,,
Florida,Calyptranthes zuzygium,Plants ,,E,,,
Florida,Calystegia catesbeiana,Plants ,,E,,,
Florida,Campanula robinsiae,Plants ,,E,,,
Florida,Campylocentrum pachyrrhizum,Plants ,,E,,,
Florida,Campyloneurum angustifolium,Plants ,,E,,,
Florida,Campyloneurum costatum,Plants ,,E,,,
Florida,Campyloneurum latum,Plants ,,E,,,
Florida,Canella winterana,Plants ,,E,,,
Florida,Carex microdonta,Plants ,,E,,,
Florida,Cassia keyensis,Plants ,,E,,,
Florida,Catesbaea parviflora,Plants ,,E,,,
Florida,Catopsis berteroniana,Plants ,,E,,,
Florida,Catopsis floribunda,Plants ,,E,,,
Florida,Catopsis nutans,Plants ,,E,,,
Florida,Celosia nitida,Plants ,,E,,,
Florida,Celtis iguanaea,Plants ,,E,,,
Florida,Celtis pallida,Plants ,,E,,,
Florida,Centrosema arenicola,Plants ,,E,,,
Florida,Chamaesyce cumulicola,Plants ,,E,,,
Florida,Chamaesyce deltoidea,Plants ,,E,,,
Florida,Chamaesyce garberi,Plants ,,E,,,
Florida,Chamaesyce porteriana,Plants ,,E,,,
Florida,Cheilanthes microphylla,Plants ,,E,,,
Florida,Chionanthus pygmaeus,Plants ,,E,,,
Florida,Chrysopsis cruiseana,Plants ,,E,,,
Florida,Chrysopsis floridana,Plants ,,E,,,
Florida,Chrysopsis godfreyi,Plants ,,E,,,
Florida,Chrysopsis highlandsensis,Plants ,,E,,,
Florida,Cienfuegosia yucatanensis,Plants ,,E,,,
Florida,Cissampelos pareira,Plants ,,E,,,
Florida,Cladonia perforata,Plants ,,E,,,
Florida,Cleistes bifaria,Plants ,,E,,,
Florida,Cleistes divaricata,Plants ,,E,,,
Florida,Clitoria fragrans,Plants ,,E,,,
Florida,Colubrina arborescens,Plants ,,E,,,
Florida,Colubrina cubensis,Plants ,,E,,,
Florida,Colubrina elliptica,Plants ,,E,,,
Florida,Conradina brevifolia,Plants ,,E,,,
Florida,Conradina etonia,Plants ,,E,,,
Florida,Conradina glabra,Plants ,,E,,,
Florida,Corallorhiza odontorhiza,Plants ,,E,,,
Florida,Cordia globosa,Plants ,,E,,,
Florida,Coreopsis integrifolia,Plants ,,E,,,
Florida,Cornus alternifolia,Plants ,,E,,,
Florida,Cranichis muscosa,Plants ,,E,,,
Florida,Crataegus phaenopyrum,Plants ,,E,,,
Florida,Croomia pauciflora,Plants ,,E,,,
Florida,Crotalaria avonensis,Plants ,,E,,,
Florida,Croton humilis,Plants ,,E,,,
Florida,Cryptotaenia canadensis,Plants ,,E,,,
Florida,Ctenitis sloanei,Plants ,,E,,,
Florida,Ctenitis submarginalis,Plants ,,E,,,
Florida,Ctenium floridanum,Plants ,,E,,,
Florida,Cucurbita okeechobeensis,Plants ,,E,,,
Florida,Cupania glabra,Plants ,,E,,,
Florida,Cuphea aspera,Plants ,,E,,,
Florida,Cynoglossum virginianum,Plants ,,E,,,
Florida,Cyperus floridanus,Plants ,,E,,,
Florida,Cyperus fuligineus,Plants ,,E,,,
Florida,Cyrtopodium punctatum,Plants ,,E,,,
Florida,Dalbergia brownei,Plants ,,E,,,
Florida,Dalea carthagenensis,Plants ,,E,,,
Florida,Deeringothamnus pulchellus,Plants ,,E,,,
Florida,Deeringothamnus rugelii,Plants ,,E,,,
Florida,Delphinium carolinianum,Plants ,,E,,,
Florida,Dennstaedtia bipinnata,Plants ,,E,,,
Florida,Desmodium ochroleucum,Plants ,,E,,,
Florida,Dicerandra christmanii,Plants ,,E,,,
Florida,Dicerandra cornutissima,Plants ,,E,,,
Florida,Dicerandra frutescens,Plants ,,E,,,
Florida,Dicerandra immaculata,Plants ,,E,,,
Florida,Dicerandra thinicola,Plants ,,E,,,
Florida,Digitaria pauciflora,Plants ,,E,,,
Florida,Dirca palustris,Plants ,,E,,,
Florida,Dodecatheon meadia,Plants ,,E,,,
Florida,Dodonaea elaeagnoides,Plants ,,E,,,
Florida,Drosera filiformis,Plants ,,E,,,
Florida,Drypetes diversifolia,Plants ,,E,,,
Florida,Echinacea purpurea,Plants ,,E,,,
Florida,Eleocharis rostellata,Plants ,,E,,,
Florida,Eltroplectris calcarata,Plants ,,E,,,
Florida,Encyclia boothiana,Plants ,,E,,,
Florida,Encyclia cochleata,Plants ,,E,,,
Florida,Encyclia pygmaea,Plants ,,E,,,
Florida,Epidendrum acunae,Plants ,,E,,,
Florida,Epidendrum anceps,Plants ,,E,,,
Florida,Epidendrum difforme,Plants ,,E,,,
Florida,Epidendrum nocturnum,Plants ,,E,,,
Florida,Epidendrum rigidum,Plants ,,E,,,
Florida,Epidendrum strobiliferum,Plants ,,E,,,
Florida,Epigaea repens,Plants ,,E,,,
Florida,Eragrostis tracyi,Plants ,,E,,,
Florida,Eriocaulon nigrobracteatum,Plants ,,E,,,
Florida,Erigonum longifolium,Plants ,,E,,,
Florida,Ernodea cokeri,Plants ,,E,,,
Florida,Eryngium cuneifolium,Plants ,,E,,,
Florida,Erythronium umbilicatum,Plants ,,E,,,
Florida,Eugenia confusa,Plants ,,E,,,
Florida,Eugenia rhombea,Plants ,,E,,,
Florida,Euonymus atropurpureus,Plants ,,E,,,
Florida,Eupatorium frustratum,Plants ,,E,,,
Florida,Eupatorium villosum,Plants ,,E,,,
Florida,Euphorbia commutata,Plants ,,E,,,
Florida,Euphorbia rosescens,Plants ,,E,,,
Florida,Euphorbia telephioides,Plants ,,E,,,
Florida,Evolvulus convolvuloides,Plants ,,E,,,
Florida,Evolvulus grisebachii,Plants ,,E,,,
Florida,Exostema caribaeum,Plants ,,E,,,
Florida,Forestiera godfreyi,Plants ,,E,,,
Florida,Fothergilla gardenii,Plants ,,E,,,
Florida,Galactia smallii,Plants ,,E,,,
Florida,Galeandra beyrichii,Plants ,,E,,,
Florida,Gentiana pennelliana,Plants ,,E,,,
Florida,Geranium maculatum,Plants ,,E,,,
Florida,Goodyera pubescens,Plants ,,E,,,
Florida,Govenia utriculata,Plants ,,E,,,
Florida,Guaiacum sanctum,Plants ,,E,,,
Florida,Guzmania monostachia,Plants ,,E,,,
Florida,Gyminda latifolia,Plants ,,E,,,
Florida,Habenaria distans,Plants ,,E,,,
Florida,Halophila johnsonii,Plants ,,E,,,
Florida,Harperocallis flava,Plants ,,E,,,
Florida,Harrisia eriophora,Plants ,,E,,,
Florida,Harrisia gracilis,Plants ,,E,,,
Florida,Hasteola robertiorum,Plants ,,E,,,
Florida,Helianthus carnosus,Plants ,,E,,,
Florida,Heliotropium fruticosum,Plants ,,E,,,
Florida,Hepatica nobilis,Plants ,,E,,,
Florida,Hexalectris spicata,Plants ,,E,,,
Florida,Hibiscus poeppigii,Plants ,,E,,,
Florida,Hippomane mancinella,Plants ,,E,,,
Florida,Hybanthus concolor,Plants ,,E,,,
Florida,Hydrangea arborescens,Plants ,,E,,,
Florida,Hymenocallis godfreyi,Plants ,,E,,,
Florida,Hymenocallis henryae,Plants ,,E,,,
Florida,Hypelate trifoliata,Plants ,,E,,,
Florida,Hypericum cumulicola,Plants ,,E,,,
Florida,Hypericum edisonianum,Plants ,,E,,,
Florida,Hypericum lissophloeus,Plants ,,E,,,
Florida,Illicium parviflorum,Plants ,,E,,,
Florida,Indigofera keyensis,Plants ,,E,,,
Florida,Ionopsis utricularioides,Plants ,,E,,,
Florida,Ipomoea microdactyla,Plants ,,E,,,
Florida,Ipomoea tenuissima,Plants ,,E,,,
Florida,Isoetes appalachiana,Plants ,,E,,,
Florida,Isoetes boomii,Plants ,,E,,,
Florida,Isoetes hyemalis,Plants ,,E,,,
Florida,Isopyrum biternatum,Plants ,,E,,,
Florida,Isotria verticillata,Plants ,,E,,,
Florida,Jacquemontia havanensis,Plants ,,E,,,
Florida,Jacquemontia pentantha,Plants ,,E,,,
Florida,Jacquemontia reclinata,Plants ,,E,,,
Florida,Juncus gymnocarpus,Plants ,,E,,,
Florida,Justicia cooleyi,Plants ,,E,,,
Florida,Justicia crassifolia,Plants ,,E,,,
Florida,Kosteletzkya depressa,Plants ,,E,,,
Florida,Lantana canescens,Plants ,,E,,,
Florida,Lantana depressa,Plants ,,E,,,
Florida,Lechea divaricata,Plants ,,E,,,
Florida,Lechea lakelae,Plants ,,E,,,
Florida,Leiphaimos parasitica,Plants ,,E,,,
Florida,Lepanthopsis melanantha,Plants ,,E,,,
Florida,Lepuropetalon spathulatum,Plants ,,E,,,
Florida,Liatris gholsonii,Plants ,,E,,,
Florida,Liatris ohlingerae,Plants ,,E,,,
Florida,Liatris provincialis,Plants ,,E,,,
Florida,Licaria triandra,Plants ,,E,,,
Florida,Lilium iridollae,Plants ,,E,,,
Florida,Lilium michauxii,Plants ,,E,,,
Florida,Lilium superbum,Plants ,,E,,,
Florida,Lindera melissifolia,Plants ,,E,,,
Florida,Lindera subcoriacea,Plants ,,E,,,
Florida,Linum arenicola,Plants ,,E,,,
Florida,Linum carteri,Plants ,,E,,,
Florida,Linum macrocarpum,Plants ,,E,,,
Florida,Linum westii,Plants ,,E,,,
Florida,Liparis nervosa,Plants ,,E,,,
Florida,Litsea aestivalis,Plants ,,E,,,
Florida,Lobelia boykinii,Plants ,,E,,,
Florida,Lomariopsis kunzeana,Plants ,,E,,,
Florida,Lupinus aridorum,Plants ,,E,,,
Florida,Lycopodium dichotomum,Plants ,,E,,,
Florida,Lythrum curtissii,Plants ,,E,,,
Florida,Lythrum flagellare,Plants ,,E,,,
Florida,Macbridea alba,Plants ,,E,,,
Florida,Macradenia lutescens,Plants ,,E,,,
Florida,Macranthera flammea,Plants ,,E,,,
Florida,Magnolia acuminata,Plants ,,E,,,
Florida,Magnolia ashei,Plants ,,E,,,
Florida,Magnolia pyramidata,Plants ,,E,,,
Florida,Magnolia tripetala,Plants ,,E,,,
Florida,Malaxis unifolia,Plants ,,E,,,
Florida,Marshallia obovata,Plants ,,E,,,
Florida,Marshallia ramosa,Plants ,,E,,,
Florida,Matelea alabamensis,Plants ,,E,,,
Florida,Matelea baldwyniana,Plants ,,E,,,
Florida,Matelea flavidula,Plants ,,E,,,
Florida,Matelea floridana,Plants ,,E,,,
Florida,Matelea pubiflora,Plants ,,E,,,
Florida,Maxillaria crassifolia,Plants ,,E,,,
Florida,Maxillaria parviflora,Plants ,,E,,,
Florida,Medeola virginiana,Plants ,,E,,,
Florida,Microgramma heterophylla,Plants ,,E,,,
Florida,Minuartia godfreyi,Plants ,,E,,,
Florida,Monotropa hypopithys,Plants ,,E,,,
Florida,Monotropsis reynoldsiae,Plants ,,E,,,
Florida,Nemastylis floridana,Plants ,,E,,,
Florida,Neurodium lanceolatum,Plants ,,E,,,
Florida,Nolina brittoniana,Plants ,,E,,,
Florida,Nymphaea jamesoniana,Plants ,,E,,,
Florida,Ocimum campechianum,Plants ,,E,,,
Florida,Okenia hypogaea,Plants ,,E,,,
Florida,Oncidium bahamense,Plants ,,E,,,
Florida,Oncidium floridanum,Plants ,,E,,,
Florida,Oncidium luridum,Plants ,,E,,,
Florida,Ophioglossum palmatum,Plants ,,E,,,
Florida,Opuntia corallicola,Plants ,,E,,,
Florida,Opuntia triacantha,Plants ,,E,,,
Florida,Orbexilum virgatum,Plants ,,E,,,
Florida,Oxypolis greenmanii,Plants ,,E,,,
Florida,Pachysandra procumbens,Plants ,,E,,,
Florida,Panicum abscissum,Plants ,,E,,,
Florida,Parnassia caroliniana,Plants ,,E,,,
Florida,Parnassia grandifolia,Plants ,,E,,,
Florida,Paronychia chartacea,Plants ,,E,,,
Florida,Passiflora multiflora,Plants ,,E,,,
Florida,Passiflora pallens,Plants ,,E,,,
Florida,Passiflora sexflora,Plants ,,E,,,
Florida,Pavonia paludicola,Plants ,,E,,,
Florida,Pellaea atropurpurea,Plants ,,E,,,
Florida,Peperomia alata,Plants ,,E,,,
Florida,Peperomia amplexicaulis,Plants ,,E,,,
Florida,Peperomia glabella,Plants ,,E,,,
Florida,Peperomia humilis,Plants ,,E,,,
Florida,Peperomia magnoliifolia,Plants ,,E,,,
Florida,Peperomia obtusifolia,Plants ,,E,,,
Florida,Peperomia rotundifolia,Plants ,,E,,,
Florida,Pharus glaber,Plants ,,E,,,
Florida,Phoradendron rubrum,Plants ,,E,,,
Florida,Phyla stoechadifolia,Plants ,,E,,,
Florida,Phyllanthus leibmannianus,Plants ,,E,,,
Florida,Physocarpus opulifolius,Plants ,,E,,,
Florida,Picramnia pentrandra,Plants ,,E,,,
Florida,Pilosocereus polygonus,Plants ,,E,,,
Florida,Pilosocereus robinii,Plants ,,E,,,
Florida,Pinguicula ionantha,Plants ,,E,,,
Florida,Pinguicula primuliflora,Plants ,,E,,,
Florida,Pisonia rotundata,Plants ,,E,,,
Florida,Pithecellobium bahamense,Plants ,,E,,,
Florida,Pityopsis flexuosa,Plants ,,E,,,
Florida,Plantago rugelii,Plants ,,E,,,
Florida,Platanthera chapmanii,Plants ,,E,,,
Florida,Platanthera clavellata,Plants ,,E,,,
Florida,Platanthera integra,Plants ,,E,,,
Florida,Pleopeltis astrolepis,Plants ,,E,,,
Florida,Pleurothallis gelida,Plants ,,E,,,
Florida,Podophyllum peltatum,Plants ,,E,,,
Florida,Poinsettia pinetorum,Plants ,,E,,,
Florida,Polygala lewtonii,Plants ,,E,,,
Florida,Polygala smallii,Plants ,,E,,,
Florida,Polygonella basiramia,Plants ,,E,,,
Florida,Polygonella myriophylla,Plants ,,E,,,
Florida,Polygonum meisnerianum,Plants ,,E,,,
Florida,Polymnia laevigata,Plants ,,E,,,
Florida,Polypodium dispersum,Plants ,,E,,,
Florida,Polypodium plumula,Plants ,,E,,,
Florida,Polypodium ptilodon,Plants ,,E,,,
Florida,Polyrrhiza lindenii,Plants ,,E,,,
Florida,Polystachya concreta,Plants ,,E,,,
Florida,Ponthieva brittoniae,Plants ,,E,,,
Florida,Potamogeton floridanus,Plants ,,E,,,
